timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727266950943,26434,Test,200,"Number of samples in transaction : 111, number of failing samples : 0",Thread Group 1-8,,true,,19781571,326613,10,10,null,15349,83286,5569
1727267069853,2075,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf,200,OK,Thread Group 1-7,text,true,,3953648,21634,9,9,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf,217,0,136
1727267069853,941,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-0,200,OK,Thread Group 1-7,text,true,,314638,1122,9,9,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf,217,0,136
1727267070804,213,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-1,200,OK,Thread Group 1-7,text,true,,166675,627,9,9,https://g.lazcdn.com/res-d/alilog/mlog/aplus/202980191.js,121,0,73
1727267070804,236,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-2,200,OK,Thread Group 1-7,text,true,,71185,766,9,9,"https://g.lazcdn.com/g/woodpeckerx/itrace-next/??itrace-jserror.iife.js,itrace-interface.iife.js,itrace-perf.iife.js,itrace-flow.iife.js,itrace-blank.iife.js,itrace-resource.iife.js,itrace.iife.js",165,0,96
1727267070804,268,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-3,304,Not Modified,Thread Group 1-7,,true,,1815,733,9,9,https://g.lazcdn.com/res-o/lzdfe/lzd-h5-itrace/index-module.js,0,0,93
1727267070804,551,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-4,200,OK,Thread Group 1-7,text,true,,7456,618,9,9,https://g.lazcdn.com/res-o/lzd_sec/LWSC/index.js,551,0,70
1727267070804,119,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-5,200,OK,Thread Group 1-7,text,true,,36661,645,9,9,https://g.lazcdn.com/g/lzd/assets/1.2.13/font/EuclidCircularA-Regular.woff2,111,0,74
1727267070804,117,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-6,200,OK,Thread Group 1-7,text,true,,36799,644,9,9,https://g.lazcdn.com/g/lzd/assets/1.2.13/font/EuclidCircularA-Medium.woff2,105,0,71
1727267070921,96,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-7,200,OK,Thread Group 1-7,text,true,,35617,642,9,9,https://g.lazcdn.com/g/lzd/assets/1.2.13/font/EuclidCircularA-Bold.woff2,88,0,0
1727267070923,196,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-8,304,Not Modified,Thread Group 1-7,,true,,1034,719,9,9,https://laz-img-cdn.alicdn.com/imgextra/i1/O1CN01V8uEDV1jdZ9U2wL90_!!6000000004571-73-tps-64-64.ico,0,0,121
1727267071017,55,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-9,200,OK,Thread Group 1-7,text,true,,1540,636,9,9,https://g.lazcdn.com/g/psolution/lzd-head-foot/1.0.59/css/main.css,55,0,0
1727267071017,180,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-10,200,OK,Thread Group 1-7,text,true,,59965,645,9,9,https://g.lazcdn.com/g/psolution/lzd-head-foot/1.0.59/css/p_index-index.css,164,0,127
1727267071041,140,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-11,200,OK,Thread Group 1-7,text,true,,29264,617,9,9,https://g.alicdn.com/mtb/lib-mtop/2.7.3/mtop.js,117,0,0
1727267071072,174,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-12,200,OK,Thread Group 1-7,text,true,,120498,694,9,9,"https://g.lazcdn.com/g/lzd/assets/1.2.13/??react/16.8.0/react.production.min.js,react-dom/16.8.0/react-dom.production.min.js",136,0,98
1727267071072,78,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-13,200,OK,Thread Group 1-7,text,true,,58306,622,9,9,https://g.lazcdn.com/g/lzd/??polyfill/0.0.1/index.js,70,0,0
1727267071120,490,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-14,200,OK,Thread Group 1-7,text,true,,933202,634,9,9,https://g.lazcdn.com/g/lzd/assets/0.0.5/next/0.19.21/next.min.js,102,0,67
1727267071154,109,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-15,200,OK,Thread Group 1-7,text,true,,11537,640,9,9,https://g.lazcdn.com/g/lazada-search-fe/lzd-searchbox/0.4.13/index.css,109,0,63
1727267071185,150,https://www.daraz.com.bd/?spm=a2o42.cart.header.dhome.55522829U3Cibf-16,200,OK,Thread Group 1-7,text,true,,89060,639,9,9,https://g.lazcdn.com/g/lazada-search-fe/lzd-searchbox/0.4.13/index.js,114,0,74
